ROC_AUC_scores	F1-score	Average_precision_score
0.595	0.36363636363636365	0.4723076923076923
0.7025	0.6	0.5840000000000001
0.6625	0.5263157894736842	0.5384615384615385
0.6625	0.5263157894736842	0.5384615384615385
0.6225	0.4444444444444444	0.4942657342657343
0.7074999999999999	0.5945945945945945	0.6187179487179487
0.6124999999999999	0.4761904761904762	0.4660633484162896
0.605	0.45	0.46215384615384614
0.7425	0.6666666666666666	0.6304072398190045
0.665	0.5581395348837209	0.52
0.6375	0.5	0.49743589743589745
0.6425	0.48648648648648657	0.5161538461538462
0.5775	0.3783783783783784	0.44025641025641027
0.6749999999999999	0.5405405405405406	0.5641025641025641
0.5725	0.4	0.43220512820512824
0.6174999999999999	0.4615384615384615	0.4775824175824176
0.63	0.47368421052631576	0.4953846153846154
0.6299999999999999	0.5490196078431373	0.4707692307692307
0.6100000000000001	0.43243243243243246	0.4748717948717949
0.645	0.5238095238095238	0.5000904977375566
0.695	0.5789473684210525	0.5876923076923077
0.6775	0.5714285714285713	0.5388235294117647
0.6375	0.5	0.49743589743589745
0.5650000000000001	0.3684210526315789	0.4276923076923077
0.665	0.5581395348837209	0.52
0.6625	0.5263157894736842	0.5384615384615385
0.6525	0.5454545454545454	0.503157894736842
0.645	0.5238095238095238	0.5000904977375566
0.7275	0.631578947368421	0.6430769230769231
0.6900000000000001	0.5853658536585366	0.56
